Estado_civil,Curso,Modalidad_asistencia,Nacionalidad,Cualificación_de_la_madre,Cualificación_del_padre,Desplazado,Necesidades_educativas_especiales,Deudor,Matrícula_al_día,Género,Titular_de_la_beca,Estudiante_internacional,Nota_primer_semestre,Nota_segundo_semestre,Tasa_de_desempleo,Rendimiento
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Educación Superior - Grado,No,No,No,Si,Masculino,No,No,13.66666667,12.25,13.9,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Puede leer sin haber cursado 4º año de escolaridad,Curso de comercio general,Si,No,No,Si,Masculino,No,No,10.75,10.0,9.4,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Superior - Doctorado,Educación Superior - Doctorado,No,No,No,Si,Masculino,No,No,13.49285714,12.68888889,12.4,Graduate
Soltero/a,Turismo ,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,No,No,No,Si,Masculino,No,No,12.5,11.0,12.7,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,No,Masculino,No,No,0.0,0.0,12.7,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Masculino,No,No,13.28571429,14.8,12.4,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,12.6,11.8,16.2,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,14.0,14.66666667,12.4,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,11.5,10.5,7.6,Dropout
divorciado/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,No,Masculino,No,No,0.0,0.0,10.8,Dropout
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,Si,No,Femenino,Si,No,11.83333333,12.875,10.8,Graduate
Soltero/a,Servicio Social,Matutino,Santo Tomé y Príncipe,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,Si,No,Masculino,No,Si,11.5,12.4,13.9,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Maestría ,No,No,No,Si,Masculino,No,No,14.16666667,12.33333333,11.1,Graduate
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Superior - Grado,Educación Superior - Licenciatura ,No,No,No,Si,Masculino,No,No,12.5,12.5,12.7,Enrolled
Casado/a,Ingeniería Informática ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,Si,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,0.0,11.0,10.8,Enrolled
Soltero/a,Turismo ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,No,Masculino,No,No,10.5,0.0,10.8,Dropout
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,No,No,11.83333333,13.16666667,7.6,Graduate
Soltero/a,Equinocultura,Matutino,Portugués,12º Año de Escolaridad - No Concluido,Carrera técnico-profesional,No,No,No,Si,Masculino,Si,No,0.0,0.0,7.6,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,12.4,12.4,15.5,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,No,Masculino,No,No,10.5,0.0,10.8,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,0.0,0.0,12.4,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Masculino,Si,No,14.58333333,14.33333333,8.9,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,7º Año (Antiguo),Si,No,No,Si,Masculino,No,No,11.66666667,12.66666667,7.6,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Desconocido,Educación Superior - Grado,Si,No,Si,No,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,Si,No,13.0,0.0,11.1,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,15.66,15.01111111,11.1,Graduate
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Desconocido,Carrera de especialización tecnológica,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,Si,No,12.16666667,12.75,9.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,13.3,13.3,7.6,Graduate
Soltero/a,Higiene Bucal,Matutino,Portugués,Carrera técnico superior profesional,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,0.0,0.0,11.1,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Superior - Licenciatura ,Carrera técnico-profesional,Si,No,Si,No,Masculino,Si,No,0.0,0.0,13.9,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Superior - Grado,No,No,No,Si,Masculino,No,No,13.55714286,13.55714286,12.7,Graduate
Casado/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,Si,Masculino,No,No,14.33333333,14.63636364,12.4,Enrolled
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,12.0,10.33333333,13.9,Dropout
Soltero/a,Turismo ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,No,No,0.0,0.0,8.9,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,10.8,Graduate
Casado/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,11.75,11.725,11.1,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Superior - Licenciatura ,Si,No,No,Si,Femenino,No,No,12.18333333,12.18333333,7.6,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,No,Masculino,No,No,11.83333333,11.0,15.5,Dropout
Casado/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,0.0,0.0,12.7,Dropout
Soltero/a,Enfermería Veterinaria,Matutino,Caboverdiano,Educación Superior - Licenciatura ,Carrera técnico-profesional,No,No,No,Si,Femenino,No,Si,15.0,14.33333333,11.1,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,0.0,0.0,10.8,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Carrera de grado superior (1er ciclo),33,Si,No,No,Si,Femenino,No,No,0.0,0.0,11.1,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,Si,No,13.435,13.435,9.4,Graduate
Soltero/a,Equinocultura,Matutino,Portugués,Educación Superior - Licenciatura ,2º ciclo del bachillerato general,Si,No,No,Si,Femenino,No,No,13.5,0.0,10.8,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Superior - Licenciatura ,Educación Superior - Grado,Si,No,No,Si,Femenino,No,No,0.0,0.0,12.4,Enrolled
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,11.5,12.17647059,12.4,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,10.5,11.0,7.6,Enrolled
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,Si,No,Si,Femenino,No,No,12.0,11.5,11.1,Enrolled
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,Si,No,Femenino,No,No,12.2,11.5,11.1,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Otro - 11º Año de Escolaridad,Otro - 11º Año de Escolaridad,Si,Si,No,Si,Femenino,No,No,0.0,0.0,11.1,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,14.5,14.0,8.9,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,No,No,Si,Si,Femenino,No,No,13.33333333,12.66666667,12.4,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,12º Año de Escolaridad - No Concluido,No,No,No,Si,Femenino,No,No,12.0,12.55555556,9.4,Graduate
Soltero/a,Equinocultura,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,15.125,14.0,13.9,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,13.11666667,13.11666667,7.6,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,12.83333333,11.66666667,11.1,Graduate
Soltero/a,Servicio Social,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Femenino,Si,No,13.33333333,14.16666667,13.9,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Superior - Maestría ,Otro - 11º Año de Escolaridad,Si,No,No,Si,Femenino,No,No,13.87714286,15.6625,12.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,12.94428571,12.94428571,10.8,Graduate
Soltero/a,Educación Básica,Matutino,Portugués,Educación Superior - Licenciatura ,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,12.33333333,11.0,15.5,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Femenino,No,No,14.26666667,14.26666667,7.6,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,13.0,14.0,13.9,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,12.48375,12.48375,9.4,Graduate
Soltero/a,Higiene Bucal,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,13.42857143,15.3125,16.2,Graduate
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,Si,No,Femenino,No,No,10.66666667,0.0,7.6,Dropout
Soltero/a,Educación Básica,Matutino,Portugués,Otro - 11º Año de Escolaridad,Otro - 11º Año de Escolaridad,Si,No,No,Si,Femenino,No,No,15.4,12.2,7.6,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,13.45,13.45,7.6,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,12.6,12.6,7.6,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,12.48571429,12.9375,16.2,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Femenino,Si,No,10.8,12.8,12.7,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,Si,Si,Femenino,No,No,12.2,14.6,13.9,Enrolled
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,14.2,13.5,13.9,Enrolled
Soltero/a,Servicio Social,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,13.83333333,14.0,9.4,Graduate
Soltero/a,Educación Básica,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,No,No,12.8,10.0,9.4,Enrolled
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,No,No,13.2,12.5,9.4,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,Si,Si,Femenino,Si,No,14.0,0.0,15.5,Dropout
Soltero/a,Servicio Social,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,No,No,13.875,14.0,11.1,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,Si,No,12.5,12.71428571,10.8,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,Si,Femenino,Si,No,13.42857143,12.5,13.9,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,No,Femenino,Si,No,11.8,13.0,8.9,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,Si,No,14.86857143,15.11111111,11.1,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,13.03,13.21875,15.5,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,14.57142857,12.33333333,12.4,Graduate
Soltero/a,Servicio Social,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,11.0,11.25,8.9,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Femenino,Si,No,13.3675,13.3675,9.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,12.80833333,12.82571429,12.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,13.91857143,13.8875,11.1,Graduate
Soltero/a,Equinocultura,Matutino,Portugués,Educación Superior - Maestría ,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,13.0,12.8,13.9,Graduate
Casado/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,No,No,13.68333333,13.68333333,7.6,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,Si,Femenino,No,No,13.0,12.0,13.9,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Femenino,No,No,12.8,11.2,11.1,Graduate
Soltero/a,Turismo ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,Si,No,13.57142857,12.16666667,8.9,Graduate
Soltero/a,Servicio Social,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,13.16666667,13.16666667,8.9,Graduate
Casado/a,Diseño de Comunicación,Matutino,Portugués,Otro - 11º Año de Escolaridad,Carrera técnico-profesional,No,No,No,Si,Femenino,Si,No,15.0,14.5,11.1,Graduate
